No,year,month,day,hour,N,Q,A,TRI,OD
1501,2021,3,4,12,6.38,390.00,1257.41,80.00,0.80
1502,2021,3,4,13,6.38,390.00,1257.41,80.00,0.80
1503,2021,3,4,14,6.38,390.00,1257.41,80.00,0.80
1504,2021,3,4,15,6.38,390.00,1257.41,80.00,0.80
1505,2021,3,4,16,6.38,390.00,1257.41,80.00,0.80
1506,2021,3,4,17,6.38,390.00,1257.41,80.00,0.80
1507,2021,3,4,18,6.38,390.00,1257.41,80.00,0.80
1508,2021,3,4,19,6.38,390.00,1257.41,80.00,0.80
1509,2021,3,4,20,6.38,390.00,1257.41,80.00,0.80
1510,2021,3,4,21,6.38,390.00,1257.41,80.00,0.80
1511,2021,3,4,22,6.38,390.00,1257.41,80.00,0.80
1512,2021,3,4,23,6.38,390.00,1257.41,80.00,0.80
1513,2021,3,5,0,6.38,390.00,1373.83,421.00,0.80
1514,2021,3,5,1,6.08,390.00,1256.98,421.00,0.80
1515,2021,3,5,2,5.86,390.00,1258.03,421.00,0.80
1516,2021,3,5,3,5.76,390.00,1260.16,421.00,0.80
1517,2021,3,5,4,5.69,390.00,1261.83,421.00,0.80
1518,2021,3,5,5,5.66,390.00,1263.16,421.00,0.80
1519,2021,3,5,6,5.64,390.00,1264.01,421.00,0.80
1520,2021,3,5,7,5.62,390.00,1264.63,421.00,0.80
1521,2021,3,5,8,5.61,390.00,1264.95,421.00,0.80
1522,2021,3,5,9,5.61,390.00,1265.28,421.00,0.80
1523,2021,3,5,10,5.60,390.00,1265.34,421.00,0.80
1524,2021,3,5,11,5.60,390.00,1265.43,421.00,0.80
1525,2021,3,5,12,5.60,390.00,1265.53,421.00,0.80
1526,2021,3,5,13,5.60,390.00,1265.59,421.00,0.80
1527,2021,3,5,14,5.60,390.00,1265.53,421.00,0.80
1528,2021,3,5,15,5.60,390.00,1265.52,421.00,0.80
1529,2021,3,5,16,5.60,390.00,1265.50,421.00,0.80
1530,2021,3,5,17,5.60,390.00,1265.43,421.00,0.80
1531,2021,3,5,18,5.60,390.00,1265.40,421.00,0.80
1532,2021,3,5,19,5.60,390.00,1265.36,421.00,0.80
1533,2021,3,5,20,5.60,390.00,1265.33,421.00,0.80
1534,2021,3,5,21,5.60,390.00,1265.28,421.00,0.80
1535,2021,3,5,22,5.60,390.00,1265.24,421.00,0.80
1536,2021,3,5,23,5.60,390.00,1265.20,421.00,0.80
1537,2021,3,6,0,5.60,390.00,1264.44,421.00,0.80
1538,2021,3,6,1,5.60,390.00,1264.44,421.00,0.80
1539,2021,3,6,2,5.60,390.00,1264.44,421.00,0.80
1540,2021,3,6,3,5.60,390.00,1264.44,421.00,0.80
1541,2021,3,6,4,5.60,390.00,1264.44,421.00,0.80
1542,2021,3,6,5,5.60,390.00,1264.44,421.00,0.80
1543,2021,3,6,6,5.60,390.00,1264.44,421.00,0.80
1544,2021,3,6,7,5.60,390.00,1264.44,421.00,0.80
1545,2021,3,6,8,5.60,390.00,1264.44,421.00,0.80
1546,2021,3,6,9,5.60,390.00,1264.44,421.00,0.80
1547,2021,3,6,10,5.60,390.00,1264.44,421.00,0.80
1548,2021,3,6,11,5.60,390.00,1264.44,421.00,0.80
1549,2021,3,6,12,5.60,390.00,1264.44,421.00,0.80
1550,2021,3,6,13,5.60,390.00,1264.44,421.00,0.80
1551,2021,3,6,14,5.60,390.00,1264.44,421.00,0.80
1552,2021,3,6,15,5.60,390.00,1264.44,421.00,0.80
1553,2021,3,6,16,5.60,390.00,1264.44,421.00,0.80
1554,2021,3,6,17,5.60,390.00,1264.44,421.00,0.80
1555,2021,3,6,18,5.60,390.00,1264.44,421.00,0.80
1556,2021,3,6,19,5.60,390.00,1264.44,421.00,0.80
1557,2021,3,6,20,5.60,390.00,1264.44,421.00,0.80
1558,2021,3,6,21,5.60,390.00,1264.44,421.00,0.80
1559,2021,3,6,22,5.60,390.00,1264.44,421.00,0.80
1560,2021,3,6,23,5.60,390.00,1264.44,421.00,0.80
1561,2021,3,7,0,5.60,390.00,1226.72,600.00,0.80
1562,2021,3,7,1,5.61,390.00,1216.31,600.00,0.80
1563,2021,3,7,2,5.64,390.00,1215.98,600.00,0.80
1564,2021,3,7,3,5.66,390.00,1215.06,600.00,0.80
1565,2021,3,7,4,5.67,390.00,1214.34,600.00,0.80
1566,2021,3,7,5,5.68,390.00,1213.85,600.00,0.80
1567,2021,3,7,6,5.69,390.00,1213.50,600.00,0.80
1568,2021,3,7,7,5.69,390.00,1213.25,600.00,0.80
1569,2021,3,7,8,5.69,390.00,1213.08,600.00,0.80
1570,2021,3,7,9,5.69,390.00,1212.96,600.00,0.80
1571,2021,3,7,10,5.70,390.00,1212.88,600.00,0.80
1572,2021,3,7,11,5.70,390.00,1212.76,600.00,0.80
1573,2021,3,7,12,5.74,390.00,2294.10,600.00,2.00
1574,2021,3,7,13,5.96,390.00,2282.31,600.00,2.00
1575,2021,3,7,14,6.15,390.00,2267.75,600.00,2.00
1576,2021,3,7,15,6.26,390.00,2256.01,600.00,2.00
1577,2021,3,7,16,6.33,390.00,2247.66,600.00,2.00
1578,2021,3,7,17,6.38,390.00,2241.57,600.00,2.00
1579,2021,3,7,18,6.42,390.00,2237.41,600.00,2.00
1580,2021,3,7,19,6.44,390.00,2234.29,600.00,2.00
1581,2021,3,7,20,6.46,390.00,2232.51,600.00,2.00
1582,2021,3,7,21,6.47,390.00,2230.56,600.00,2.00
1583,2021,3,7,22,6.48,390.00,2230.09,600.00,2.00
1584,2021,3,7,23,6.48,390.00,2228.73,600.00,2.00
1585,2021,3,8,0,6.48,390.00,2230.09,600.00,2.00
1586,2021,3,8,1,6.48,390.00,2228.73,600.00,2.00
1587,2021,3,8,2,6.48,390.00,2228.73,600.00,2.00
1588,2021,3,8,3,6.49,390.00,2228.61,600.00,2.00
1589,2021,3,8,4,6.49,390.00,2227.65,600.00,2.00
1590,2021,3,8,5,6.49,390.00,2227.51,600.00,2.00
1591,2021,3,8,6,6.49,390.00,2228.61,600.00,2.00
1592,2021,3,8,7,6.49,390.00,2227.65,600.00,2.00
1593,2021,3,8,8,6.49,390.00,2227.51,600.00,2.00
1594,2021,3,8,9,6.49,390.00,2227.18,600.00,2.00
1595,2021,3,8,10,6.49,390.00,2228.61,600.00,2.00
1596,2021,3,8,11,6.49,390.00,2227.65,600.00,2.00
1597,2021,3,8,12,6.49,390.00,2227.51,600.00,2.00
1598,2021,3,8,13,6.49,390.00,2227.18,600.00,2.00
1599,2021,3,8,14,6.50,390.00,2226.70,600.00,2.00
1600,2021,3,8,15,6.50,390.00,2226.66,600.00,2.00
1601,2021,3,8,16,6.50,390.00,2226.23,600.00,2.00
1602,2021,3,8,17,6.50,390.00,2226.21,600.00,2.00
1603,2021,3,8,18,6.50,390.00,2226.09,600.00,2.00
1604,2021,3,8,19,6.50,390.00,2225.96,600.00,2.00
1605,2021,3,8,20,6.50,390.00,2225.85,600.00,2.00
1606,2021,3,8,21,6.50,390.00,2225.77,600.00,2.00
1607,2021,3,8,22,6.50,390.00,2225.08,600.00,2.00
1608,2021,3,8,23,6.50,390.00,2225.08,600.00,2.00
1609,2021,3,9,0,6.50,390.00,2145.47,421.00,2.00
1610,2021,3,9,1,6.47,390.00,2159.17,421.00,2.00
1611,2021,3,9,2,6.41,390.00,2161.41,421.00,2.00
1612,2021,3,9,3,6.36,390.00,2164.08,421.00,2.00
1613,2021,3,9,4,6.34,390.00,2166.39,421.00,2.00
1614,2021,3,9,5,6.32,390.00,2168.33,421.00,2.00
1615,2021,3,9,6,6.31,390.00,2168.62,421.00,2.00
1616,2021,3,9,7,6.31,390.00,2169.96,421.00,2.00
1617,2021,3,9,8,6.30,390.00,2170.38,421.00,2.00
1618,2021,3,9,9,6.30,390.00,2170.78,421.00,2.00
1619,2021,3,9,10,6.30,390.00,2171.12,421.00,2.00
1620,2021,3,9,11,6.29,390.00,2171.31,421.00,2.00
1621,2021,3,9,12,6.29,390.00,2171.52,421.00,2.00
1622,2021,3,9,13,6.29,390.00,2171.70,421.00,2.00
1623,2021,3,9,14,6.29,390.00,2171.81,421.00,2.00
1624,2021,3,9,15,6.29,390.00,2171.90,421.00,2.00
1625,2021,3,9,16,6.29,390.00,2171.99,421.00,2.00
1626,2021,3,9,17,6.29,390.00,2172.06,421.00,2.00
1627,2021,3,9,18,6.29,390.00,2172.12,421.00,2.00
1628,2021,3,9,19,6.29,390.00,2172.17,421.00,2.00
1629,2021,3,9,20,6.29,390.00,2172.22,421.00,2.00
1630,2021,3,9,21,6.29,390.00,2172.27,421.00,2.00
1631,2021,3,9,22,6.29,390.00,2172.31,421.00,2.00
1632,2021,3,9,23,6.29,390.00,2172.35,421.00,2.00
1633,2021,3,10,0,6.31,390.00,1680.85,80.00,2.00
1634,2021,3,10,1,6.38,390.00,1876.65,80.00,2.00
1635,2021,3,10,2,6.44,390.00,1899.88,80.00,2.00
1636,2021,3,10,3,6.56,390.00,1900.11,80.00,2.00
1637,2021,3,10,4,6.62,390.00,1898.77,80.00,2.00
1638,2021,3,10,5,6.63,390.00,1897.73,80.00,2.00
1639,2021,3,10,6,6.63,390.00,1897.21,80.00,2.00
1640,2021,3,10,7,6.63,390.00,1897.15,80.00,2.00
1641,2021,3,10,8,6.63,390.00,1897.41,80.00,2.00
1642,2021,3,10,9,6.63,390.00,1897.56,80.00,2.00
1643,2021,3,10,10,6.63,390.00,1897.64,80.00,2.00
1644,2021,3,10,11,6.63,390.00,1897.69,80.00,2.00
1645,2021,3,10,12,6.63,390.00,1897.73,80.00,2.00
1646,2021,3,10,13,6.63,390.00,1897.77,80.00,2.00
1647,2021,3,10,14,6.63,390.00,1897.79,80.00,2.00
1648,2021,3,10,15,6.63,390.00,1897.82,80.00,2.00
1649,2021,3,10,16,6.64,390.00,1897.83,80.00,2.00
1650,2021,3,10,17,6.64,390.00,1897.84,80.00,2.00
1651,2021,3,10,18,6.64,390.00,1897.85,80.00,2.00
1652,2021,3,10,19,6.64,390.00,1897.86,80.00,2.00
1653,2021,3,10,20,6.64,390.00,1897.87,80.00,2.00
1654,2021,3,10,21,6.64,390.00,1897.87,80.00,2.00
1655,2021,3,10,22,6.64,390.00,1897.87,80.00,2.00
1656,2021,3,10,23,6.64,390.00,1897.87,80.00,2.00
1657,2021,3,11,0,6.66,390.00,2297.60,80.00,2.60
1658,2021,3,11,1,6.73,390.00,2294.00,80.00,2.60
1659,2021,3,11,2,6.74,390.00,2290.40,80.00,2.60
1660,2021,3,11,3,6.75,390.00,2287.98,80.00,2.60
1661,2021,3,11,4,6.75,390.00,2286.82,80.00,2.60
1662,2021,3,11,5,6.75,390.00,2285.86,80.00,2.60
1663,2021,3,11,6,6.75,390.00,2285.15,80.00,2.60
1664,2021,3,11,7,6.75,390.00,2284.63,80.00,2.60
1665,2021,3,11,8,6.75,390.00,2284.68,80.00,2.60
1666,2021,3,11,9,6.75,390.00,2283.95,80.00,2.60
1667,2021,3,11,10,6.75,390.00,2283.99,80.00,2.60
1668,2021,3,11,11,6.75,390.00,2283.84,80.00,2.60
1669,2021,3,11,12,6.75,390.00,2283.55,80.00,2.60
1670,2021,3,11,13,6.76,390.00,2283.63,80.00,2.60
1671,2021,3,11,14,6.76,390.00,2283.85,80.00,2.60
1672,2021,3,11,15,6.76,390.00,2283.58,80.00,2.60
1673,2021,3,11,16,6.76,390.00,2283.57,80.00,2.60
1674,2021,3,11,17,6.76,390.00,2283.51,80.00,2.60
1675,2021,3,11,18,6.76,390.00,2283.33,80.00,2.60
1676,2021,3,11,19,6.76,390.00,2283.30,80.00,2.60
1677,2021,3,11,20,6.76,390.00,2283.27,80.00,2.60
1678,2021,3,11,21,6.76,390.00,2283.12,80.00,2.60
1679,2021,3,11,22,6.76,390.00,2283.03,80.00,2.60
1680,2021,3,11,23,6.76,390.00,2283.12,80.00,2.60
1681,2021,3,12,0,6.75,390.00,2282.79,80.00,2.60
1682,2021,3,12,1,6.75,390.00,2282.79,80.00,2.60
1683,2021,3,12,2,6.75,390.00,2282.79,80.00,2.60
1684,2021,3,12,3,6.75,390.00,2282.79,80.00,2.60
1685,2021,3,12,4,6.75,390.00,2282.79,80.00,2.60
1686,2021,3,12,5,6.75,390.00,2282.79,80.00,2.60
1687,2021,3,12,6,6.75,390.00,2282.79,80.00,2.60
1688,2021,3,12,7,6.75,390.00,2282.79,80.00,2.60
1689,2021,3,12,8,6.75,390.00,2282.79,80.00,2.60
1690,2021,3,12,9,6.75,390.00,2282.79,80.00,2.60
1691,2021,3,12,10,6.75,390.00,2282.79,80.00,2.60
1692,2021,3,12,11,6.75,390.00,2282.79,80.00,2.60
1693,2021,3,12,12,6.71,390.00,2907.07,421.00,2.60
1694,2021,3,12,13,6.54,390.00,2753.25,421.00,2.60
1695,2021,3,12,14,6.52,390.00,2751.01,421.00,2.60
1696,2021,3,12,15,6.52,390.00,2747.72,421.00,2.60
1697,2021,3,12,16,6.52,390.00,2744.89,421.00,2.60
1698,2021,3,12,17,6.53,390.00,2742.93,421.00,2.60
1699,2021,3,12,18,6.53,390.00,2741.56,421.00,2.60
1700,2021,3,12,19,6.53,390.00,2740.54,421.00,2.60
1701,2021,3,12,20,6.54,390.00,2739.80,421.00,2.60
1702,2021,3,12,21,6.54,390.00,2739.25,421.00,2.60
1703,2021,3,12,22,6.54,390.00,2738.79,421.00,2.60
1704,2021,3,12,23,6.54,390.00,2738.41,421.00,2.60
1705,2021,3,13,0,6.54,390.00,2738.09,421.00,2.60
1706,2021,3,13,1,6.54,390.00,2737.81,421.00,2.60
1707,2021,3,13,2,6.54,390.00,2737.58,421.00,2.60
1708,2021,3,13,3,6.54,390.00,2737.36,421.00,2.60
1709,2021,3,13,4,6.55,390.00,2737.16,421.00,2.60
1710,2021,3,13,5,6.55,390.00,2736.98,421.00,2.60
1711,2021,3,13,6,6.55,390.00,2736.80,421.00,2.60
1712,2021,3,13,7,6.55,390.00,2736.64,421.00,2.60
1713,2021,3,13,8,6.55,390.00,2736.49,421.00,2.60
1714,2021,3,13,9,6.55,390.00,2736.34,421.00,2.60
1715,2021,3,13,10,6.55,390.00,2736.20,421.00,2.60
1716,2021,3,13,11,6.55,390.00,2736.07,421.00,2.60
1717,2021,3,13,12,6.54,390.00,2732.59,421.00,2.60
1718,2021,3,13,13,6.54,390.00,2732.59,421.00,2.60
1719,2021,3,13,14,6.54,390.00,2732.59,421.00,2.60
1720,2021,3,13,15,6.54,390.00,2732.59,421.00,2.60
1721,2021,3,13,16,6.54,390.00,2732.59,421.00,2.60
1722,2021,3,13,17,6.54,390.00,2732.59,421.00,2.60
1723,2021,3,13,18,6.54,390.00,2732.59,421.00,2.60
1724,2021,3,13,19,6.54,390.00,2732.59,421.00,2.60
1725,2021,3,13,20,6.54,390.00,2732.59,421.00,2.60
1726,2021,3,13,21,6.54,390.00,2732.59,421.00,2.60
1727,2021,3,13,22,6.54,390.00,2732.59,421.00,2.60
1728,2021,3,13,23,6.54,390.00,2732.59,421.00,2.60
1729,2021,3,14,0,6.54,390.00,2887.69,600.00,2.60
1730,2021,3,14,1,6.58,390.00,2873.44,600.00,2.60
1731,2021,3,14,2,6.66,390.00,2869.30,600.00,2.60
1732,2021,3,14,3,6.71,390.00,2864.36,600.00,2.60
1733,2021,3,14,4,6.74,390.00,2860.50,600.00,2.60
1734,2021,3,14,5,6.76,390.00,2857.72,600.00,2.60
1735,2021,3,14,6,6.77,390.00,2855.70,600.00,2.60
1736,2021,3,14,7,6.78,390.00,2854.55,600.00,2.60
1737,2021,3,14,8,6.79,390.00,2853.58,600.00,2.60
1738,2021,3,14,9,6.79,390.00,2852.85,600.00,2.60
1739,2021,3,14,10,6.79,390.00,2852.31,600.00,2.60
1740,2021,3,14,11,6.80,390.00,2851.83,600.00,2.60
1741,2021,3,14,12,6.80,390.00,2851.62,600.00,2.60
1742,2021,3,14,13,6.80,390.00,2851.40,600.00,2.60
1743,2021,3,14,14,6.80,390.00,2851.20,600.00,2.60
1744,2021,3,14,15,6.80,390.00,2851.06,600.00,2.60
1745,2021,3,14,16,6.80,390.00,2850.93,600.00,2.60
1746,2021,3,14,17,6.80,390.00,2850.82,600.00,2.60
1747,2021,3,14,18,6.80,390.00,2850.73,600.00,2.60
1748,2021,3,14,19,6.80,390.00,2850.64,600.00,2.60
1749,2021,3,14,20,6.80,390.00,2850.57,600.00,2.60
1750,2021,3,14,21,6.80,390.00,2850.50,600.00,2.60
1751,2021,3,14,22,6.80,390.00,2850.44,600.00,2.60
1752,2021,3,14,23,6.80,390.00,2850.38,600.00,2.60
1753,2021,3,15,0,6.80,390.00,2760.64,600.00,2.60
1754,2021,3,15,1,6.77,390.00,2626.79,600.00,2.60
1755,2021,3,15,2,6.66,390.00,2490.27,600.00,2.60
1756,2021,3,15,3,6.49,390.00,2356.76,600.00,2.60
1757,2021,3,15,4,6.28,390.00,2224.34,600.00,2.60
1758,2021,3,15,5,6.05,390.00,2103.91,600.00,2.60
1759,2021,3,15,6,5.80,390.00,1987.19,600.00,2.60
1760,2021,3,15,7,5.54,390.00,1878.92,600.00,2.60
1761,2021,3,15,8,5.27,390.00,1772.37,600.00,2.60
1762,2021,3,15,9,5.00,390.00,1671.70,600.00,2.60
1763,2021,3,15,10,4.70,390.00,1582.16,600.00,2.60
1764,2021,3,15,11,4.40,390.00,1496.43,600.00,2.60
1765,2021,3,15,12,4.08,390.00,1462.40,600.00,2.60
1766,2021,3,15,13,3.73,390.00,1425.05,600.00,2.60
1767,2021,3,15,14,3.38,390.00,1433.82,600.00,2.60
1768,2021,3,15,15,3.16,390.00,1401.56,600.00,2.60
1769,2021,3,15,16,3.08,390.00,1425.69,600.00,2.60
1770,2021,3,15,17,3.04,390.00,1434.55,600.00,2.60
1771,2021,3,15,18,3.02,390.00,1419.23,600.00,2.60
1772,2021,3,15,19,3.00,390.00,1415.66,600.00,2.60
1773,2021,3,15,20,2.99,390.00,1295.50,600.00,2.60
1774,2021,3,15,21,2.98,390.00,1384.35,600.00,2.60
1775,2021,3,15,22,2.97,390.00,1347.06,600.00,2.60
1776,2021,3,15,23,2.96,390.00,1297.84,600.00,2.60
1777,2021,3,16,0,2.94,390.00,1362.77,600.00,2.60
1778,2021,3,16,1,2.95,390.00,1320.67,600.00,2.60
1779,2021,3,16,2,2.95,390.00,1281.83,600.00,2.60
1780,2021,3,16,3,2.95,390.00,1246.84,600.00,2.60
1781,2021,3,16,4,2.94,390.00,1215.79,600.00,2.60
1782,2021,3,16,5,2.93,390.00,1188.57,600.00,2.60
1783,2021,3,16,6,2.92,390.00,1165.21,600.00,2.60
1784,2021,3,16,7,2.91,390.00,1294.42,600.00,2.60
1785,2021,3,16,8,2.91,390.00,1281.58,600.00,2.60
1786,2021,3,16,9,2.94,390.00,1107.71,600.00,2.60
1787,2021,3,16,10,2.94,390.00,1232.55,600.00,2.60
1788,2021,3,16,11,2.93,390.00,1289.88,600.00,2.60
1789,2021,3,16,12,2.95,390.00,1277.02,600.00,2.60
1790,2021,3,16,13,2.97,390.00,1270.53,600.00,2.60
1791,2021,3,16,14,2.98,390.00,1260.15,600.00,2.60
1792,2021,3,16,15,2.99,390.00,1236.73,600.00,2.60
1793,2021,3,16,16,2.99,390.00,1194.38,600.00,2.60
1794,2021,3,16,17,2.99,390.00,1099.91,600.00,2.60
1795,2021,3,16,18,3.00,390.00,1056.96,600.00,2.60
1796,2021,3,16,19,2.96,390.00,1162.17,600.00,2.60
1797,2021,3,16,20,2.98,390.00,1273.87,600.00,2.60
1798,2021,3,16,21,2.98,390.00,1217.14,600.00,2.60
1799,2021,3,16,22,2.99,390.00,1131.91,600.00,2.60
1800,2021,3,16,23,3.00,390.00,1207.71,600.00,2.60
1801,2021,3,17,0,3.00,390.00,1163.68,600.00,2.60
1802,2021,3,17,1,3.01,390.00,1223.78,600.00,2.60
1803,2021,3,17,2,3.00,390.00,1212.69,600.00,2.60
1804,2021,3,17,3,3.01,390.00,1173.46,600.00,2.60
1805,2021,3,17,4,3.01,390.00,1330.79,600.00,2.60
1806,2021,3,17,5,3.01,390.00,1180.45,600.00,2.60
1807,2021,3,17,6,3.01,390.00,1164.77,600.00,2.60
1808,2021,3,17,7,3.02,390.00,1160.49,600.00,2.60
1809,2021,3,17,8,3.03,390.00,1132.49,600.00,2.60
1810,2021,3,17,9,3.03,390.00,1106.07,600.00,2.60
1811,2021,3,17,10,3.02,390.00,1081.16,600.00,2.60
1812,2021,3,17,11,3.02,390.00,1153.97,600.00,2.60
1813,2021,3,17,12,3.02,390.00,1155.55,600.00,2.60
1814,2021,3,17,13,3.03,390.00,1117.03,600.00,2.60
1815,2021,3,17,14,3.03,390.00,1141.12,600.00,2.60
1816,2021,3,17,15,3.04,390.00,1110.22,600.00,2.60
1817,2021,3,17,16,3.04,390.00,1133.70,600.00,2.60
1818,2021,3,17,17,3.04,390.00,1119.98,600.00,2.60
1819,2021,3,17,18,3.04,390.00,1135.40,600.00,2.60
1820,2021,3,17,19,3.05,390.00,1091.42,600.00,2.60
1821,2021,3,17,20,3.05,390.00,1126.48,600.00,2.60
1822,2021,3,17,21,3.05,390.00,1117.39,600.00,2.60
1823,2021,3,17,22,3.05,390.00,1109.20,600.00,2.60
1824,2021,3,17,23,3.05,390.00,1122.22,600.00,2.60
1825,2021,3,18,0,3.05,390.00,1073.05,600.00,2.60
1826,2021,3,18,1,3.05,390.00,1083.75,600.00,2.60
1827,2021,3,18,2,3.06,390.00,1088.39,600.00,2.60
1828,2021,3,18,3,3.06,390.00,1091.03,600.00,2.60
1829,2021,3,18,4,3.06,390.00,1093.22,600.00,2.60
1830,2021,3,18,5,3.06,390.00,1065.99,600.00,2.60
1831,2021,3,18,6,3.06,390.00,1101.26,600.00,2.60
1832,2021,3,18,7,3.06,390.00,1069.23,600.00,2.60
1833,2021,3,18,8,3.07,390.00,1078.49,600.00,2.60
1834,2021,3,18,9,3.07,390.00,1065.40,600.00,2.60
1835,2021,3,18,10,3.07,390.00,1071.97,600.00,2.60
1836,2021,3,18,11,3.07,390.00,1071.28,600.00,2.60
1837,2021,3,18,12,3.07,390.00,1073.96,600.00,2.60
1838,2021,3,18,13,3.07,390.00,1069.65,600.00,2.60
1839,2021,3,18,14,3.07,390.00,1054.47,600.00,2.60
1840,2021,3,18,15,3.07,390.00,1064.84,600.00,2.60
1841,2021,3,18,16,3.07,390.00,1101.53,600.00,2.60
1842,2021,3,18,17,3.08,390.00,1002.08,600.00,2.60
1843,2021,3,18,18,3.08,390.00,1015.06,600.00,2.60
1844,2021,3,18,19,3.08,390.00,1047.68,600.00,2.60
1845,2021,3,18,20,3.08,390.00,1038.26,600.00,2.60
1846,2021,3,18,21,3.08,390.00,1038.80,600.00,2.60
1847,2021,3,18,22,3.08,390.00,1039.02,600.00,2.60
1848,2021,3,18,23,3.08,390.00,1039.02,600.00,2.60
1849,2021,3,19,0,3.08,390.00,1039.02,600.00,2.60
1850,2021,3,19,1,3.08,390.00,1039.02,600.00,2.60
1851,2021,3,19,2,3.08,390.00,1039.02,600.00,2.60
1852,2021,3,19,3,3.08,390.00,1039.02,600.00,2.60
1853,2021,3,19,4,3.08,390.00,1039.02,600.00,2.60
1854,2021,3,19,5,3.08,390.00,1039.02,600.00,2.60
1855,2021,3,19,6,3.08,390.00,1039.02,600.00,2.60
1856,2021,3,19,7,3.08,390.00,1039.02,600.00,2.60
1857,2021,3,19,8,3.08,390.00,1039.02,600.00,2.60
1858,2021,3,19,9,3.08,390.00,1039.02,600.00,2.60
1859,2021,3,19,10,3.08,390.00,1039.02,600.00,2.60
1860,2021,3,19,11,3.08,390.00,1039.02,600.00,2.60
1861,2021,3,19,12,3.09,390.00,1030.91,600.00,2.60
1862,2021,3,19,13,3.09,390.00,1030.91,600.00,2.60
1863,2021,3,19,14,3.09,390.00,1030.91,600.00,2.60
1864,2021,3,19,15,3.09,390.00,1030.91,600.00,2.60
1865,2021,3,19,16,3.09,390.00,1030.91,600.00,2.60
1866,2021,3,19,17,3.09,390.00,1030.91,600.00,2.60
1867,2021,3,19,18,3.09,390.00,1030.91,600.00,2.60
1868,2021,3,19,19,3.09,390.00,1030.91,600.00,2.60
1869,2021,3,19,20,3.09,390.00,1030.91,600.00,2.60
1870,2021,3,19,21,3.09,390.00,1030.91,600.00,2.60
1871,2021,3,19,22,3.09,390.00,1030.91,600.00,2.60
1872,2021,3,19,23,3.09,390.00,1030.91,600.00,2.60
1873,2021,3,20,0,3.10,390.00,1023.86,600.00,2.60
1874,2021,3,20,1,3.10,390.00,1023.86,600.00,2.60
1875,2021,3,20,2,3.10,390.00,1023.86,600.00,2.60
1876,2021,3,20,3,3.10,390.00,1023.86,600.00,2.60
1877,2021,3,20,4,3.10,390.00,1023.86,600.00,2.60
1878,2021,3,20,5,3.10,390.00,1023.86,600.00,2.60
1879,2021,3,20,6,3.10,390.00,1023.86,600.00,2.60
1880,2021,3,20,7,3.10,390.00,1023.86,600.00,2.60
1881,2021,3,20,8,3.10,390.00,1023.86,600.00,2.60
1882,2021,3,20,9,3.10,390.00,1023.86,600.00,2.60
1883,2021,3,20,10,3.10,390.00,1023.86,600.00,2.60
1884,2021,3,20,11,3.10,390.00,1023.86,600.00,2.60
1885,2021,3,20,12,3.12,390.00,998.56,600.00,2.60
1886,2021,3,20,13,3.12,390.00,998.56,600.00,2.60
1887,2021,3,20,14,3.12,390.00,998.56,600.00,2.60
1888,2021,3,20,15,3.12,390.00,998.56,600.00,2.60
1889,2021,3,20,16,3.12,390.00,998.56,600.00,2.60
1890,2021,3,20,17,3.12,390.00,998.56,600.00,2.60
1891,2021,3,20,18,3.12,390.00,998.56,600.00,2.60
1892,2021,3,20,19,3.12,390.00,998.56,600.00,2.60
1893,2021,3,20,20,3.12,390.00,998.56,600.00,2.60
1894,2021,3,20,21,3.12,390.00,998.56,600.00,2.60
1895,2021,3,20,22,3.12,390.00,998.56,600.00,2.60
1896,2021,3,20,23,3.12,390.00,998.56,600.00,2.60
1897,2021,3,21,0,3.12,390.00,976.25,600.00,2.60
1898,2021,3,21,1,3.12,390.00,976.25,600.00,2.60
1899,2021,3,21,2,3.12,390.00,976.25,600.00,2.60
1900,2021,3,21,3,3.12,390.00,976.25,600.00,2.60
1901,2021,3,21,4,3.12,390.00,976.25,600.00,2.60
1902,2021,3,21,5,3.12,390.00,976.25,600.00,2.60
1903,2021,3,21,6,3.12,390.00,976.25,600.00,2.60
1904,2021,3,21,7,3.12,390.00,976.25,600.00,2.60
1905,2021,3,21,8,3.12,390.00,976.25,600.00,2.60
1906,2021,3,21,9,3.12,390.00,976.25,600.00,2.60
1907,2021,3,21,10,3.12,390.00,976.25,600.00,2.60
1908,2021,3,21,11,3.12,390.00,976.25,600.00,2.60
1909,2021,3,21,12,3.13,390.00,963.95,600.00,2.60
1910,2021,3,21,13,3.13,390.00,963.95,600.00,2.60
1911,2021,3,21,14,3.13,390.00,963.95,600.00,2.60
1912,2021,3,21,15,3.13,390.00,963.95,600.00,2.60
1913,2021,3,21,16,3.13,390.00,963.95,600.00,2.60
1914,2021,3,21,17,3.13,390.00,963.95,600.00,2.60
1915,2021,3,21,18,3.13,390.00,963.95,600.00,2.60
1916,2021,3,21,19,3.13,390.00,963.95,600.00,2.60
1917,2021,3,21,20,3.13,390.00,963.95,600.00,2.60
1918,2021,3,21,21,3.13,390.00,963.95,600.00,2.60
1919,2021,3,21,22,3.13,390.00,963.95,600.00,2.60
1920,2021,3,21,23,3.13,390.00,963.95,600.00,2.60
1921,2021,3,22,0,3.14,390.00,1001.31,600.00,2.60
1922,2021,3,22,1,3.14,390.00,1001.31,600.00,2.60
1923,2021,3,22,2,3.14,390.00,1001.31,600.00,2.60
1924,2021,3,22,3,3.14,390.00,1001.31,600.00,2.60
