DATE,N,Q,A,TRI,OD
2021-01-20 20:00:00,30.64,390,7983.31,421,2
2021-01-20 21:00:00,30.64,390,7983.31,421,2
2021-01-20 22:00:00,30.64,390,7983.31,421,2
2021-01-20 23:00:00,30.64,390,7983.31,421,2
2021-01-21 0:00:00,30.63,390,7972.94,421,2
2021-01-21 1:00:00,30.63,390,7972.94,421,2
2021-01-21 2:00:00,30.63,390,7972.94,421,2
2021-01-21 3:00:00,30.63,390,7972.94,421,2
2021-01-21 4:00:00,30.63,390,7972.94,421,2
2021-01-21 5:00:00,30.63,390,7972.94,421,2
2021-01-21 6:00:00,30.63,390,7972.94,421,2
2021-01-21 7:00:00,30.63,390,7972.94,421,2
2021-01-21 8:00:00,30.63,390,7972.94,421,2
2021-01-21 9:00:00,30.63,390,7972.94,421,2
2021-01-21 10:00:00,30.63,390,7972.94,421,2
2021-01-21 11:00:00,30.63,390,7972.94,421,2
2021-01-21 12:00:00,30.62,390,7972.94,421,2
2021-01-21 13:00:00,30.62,390,7972.94,421,2
2021-01-21 14:00:00,30.62,390,7972.94,421,2
2021-01-21 15:00:00,30.62,390,7972.94,421,2
2021-01-21 16:00:00,30.62,390,7972.94,421,2
2021-01-21 17:00:00,30.62,390,7972.94,421,2
2021-01-21 18:00:00,30.62,390,7972.94,421,2
2021-01-21 19:00:00,30.62,390,7972.94,421,2
2021-01-21 20:00:00,30.62,390,7972.94,421,2
2021-01-21 21:00:00,30.62,390,7972.94,421,2
2021-01-21 22:00:00,30.62,390,7972.94,421,2
2021-01-21 23:00:00,30.62,390,7972.94,421,2
2021-01-22 0:00:00,30.61,390,7972.94,421,2
2021-01-22 1:00:00,30.61,390,7972.94,421,2
2021-01-22 2:00:00,30.61,390,7972.94,421,2
2021-01-22 3:00:00,30.61,390,7972.94,421,2
2021-01-22 4:00:00,30.61,390,7972.94,421,2
2021-01-22 5:00:00,30.61,390,7972.94,421,2
2021-01-22 6:00:00,30.61,390,7972.94,421,2
2021-01-22 7:00:00,30.61,390,7972.94,421,2
2021-01-22 8:00:00,30.61,390,7972.94,421,2
2021-01-22 9:00:00,30.61,390,7972.94,421,2
2021-01-22 10:00:00,30.61,390,7972.94,421,2
2021-01-22 11:00:00,30.61,390,7972.94,421,2
2021-01-22 12:00:00,30.60,390,7972.94,421,2
2021-01-22 13:00:00,30.60,390,7972.94,421,2
2021-01-22 14:00:00,30.60,390,7972.94,421,2
2021-01-22 15:00:00,30.60,390,7972.94,421,2
2021-01-22 16:00:00,30.60,390,7972.94,421,2
2021-01-22 17:00:00,30.60,390,7972.94,421,2
2021-01-22 18:00:00,30.60,390,7972.94,421,2
2021-01-22 19:00:00,30.60,390,7972.94,421,2
2021-01-22 20:00:00,30.60,390,7972.94,421,2
2021-01-22 21:00:00,30.60,390,7972.94,421,2
2021-01-22 22:00:00,30.60,390,7972.94,421,2
2021-01-22 23:00:00,30.60,390,7972.94,421,2
2021-01-23 0:00:00,30.59,390,7972.94,421,2
2021-01-23 1:00:00,30.59,390,7972.94,421,2
2021-01-23 2:00:00,30.59,390,7972.94,421,2
2021-01-23 3:00:00,30.59,390,7972.94,421,2
2021-01-23 4:00:00,30.59,390,7972.94,421,2
2021-01-23 5:00:00,30.59,390,7972.94,421,2
2021-01-23 6:00:00,30.59,390,7972.94,421,2
2021-01-23 7:00:00,30.59,390,7972.94,421,2
2021-01-23 8:00:00,30.59,390,7972.94,421,2
2021-01-23 9:00:00,30.59,390,7972.94,421,2
2021-01-23 10:00:00,30.59,390,7972.94,421,2
2021-01-23 11:00:00,30.59,390,7972.94,421,2
2021-01-23 12:00:00,30.58,390,7972.94,421,2
2021-01-23 13:00:00,30.58,390,7972.94,421,2
2021-01-23 14:00:00,30.58,390,7972.94,421,2
2021-01-23 15:00:00,30.58,390,7972.94,421,2
2021-01-23 16:00:00,30.58,390,7972.94,421,2
2021-01-23 17:00:00,30.58,390,7972.94,421,2
2021-01-23 18:00:00,30.58,390,7972.94,421,2
2021-01-23 19:00:00,30.58,390,7972.94,421,2
2021-01-23 20:00:00,30.58,390,7972.94,421,2
2021-01-23 21:00:00,30.58,390,7972.94,421,2
2021-01-23 22:00:00,30.58,390,7972.94,421,2
2021-01-23 23:00:00,30.58,390,7972.94,421,2
2021-01-24 0:00:00,30.57,390,7972.94,421,2
2021-01-24 1:00:00,30.57,390,7972.94,421,2
2021-01-24 2:00:00,30.57,390,7972.94,421,2
2021-01-24 3:00:00,30.57,390,7972.94,421,2
2021-01-24 4:00:00,30.57,390,7972.94,421,2
2021-01-24 5:00:00,30.57,390,7972.94,421,2
2021-01-24 6:00:00,30.57,390,7972.94,421,2
2021-01-24 7:00:00,30.57,390,7972.94,421,2
2021-01-24 8:00:00,30.57,390,7972.94,421,2
2021-01-24 9:00:00,30.57,390,7972.94,421,2
2021-01-24 10:00:00,30.57,390,7972.94,421,2
2021-01-24 11:00:00,30.57,390,7972.94,421,2
2021-01-24 12:00:00,30.56,390,7972.94,421,2
2021-01-24 13:00:00,30.56,390,7972.94,421,2
2021-01-24 14:00:00,30.56,390,7972.94,421,2
2021-01-24 15:00:00,30.56,390,7972.94,421,2
2021-01-24 16:00:00,30.56,390,7972.94,421,2
2021-01-24 17:00:00,30.56,390,7972.94,421,2
2021-01-24 18:00:00,30.56,390,7972.94,421,2
2021-01-24 19:00:00,30.56,390,7972.94,421,2
2021-01-24 20:00:00,30.56,390,7972.94,421,2
2021-01-24 21:00:00,30.56,390,7972.94,421,2
2021-01-24 22:00:00,30.56,390,7972.94,421,2
2021-01-24 23:00:00,30.56,390,7972.94,421,2
2021-01-25 0:00:00,30.58,390,8126.61,600,2
2021-01-25 1:00:00,30.70,390,8016.97,600,2
2021-01-25 2:00:00,30.86,390,7990.98,600,2
2021-01-25 3:00:00,30.96,390,7979.33,600,2
2021-01-25 4:00:00,31.03,390,7973.48,600,2
2021-01-25 5:00:00,31.08,390,7971.84,600,2
2021-01-25 6:00:00,31.11,390,7970.67,600,2
2021-01-25 7:00:00,31.14,390,7970.49,600,2
2021-01-25 8:00:00,31.16,390,7970.34,600,2
2021-01-25 9:00:00,31.18,390,7970.53,600,2
2021-01-25 10:00:00,31.20,390,7970.64,600,2
2021-01-25 11:00:00,31.21,390,7970.78,600,2
2021-01-25 12:00:00,31.22,390,7970.91,600,2
2021-01-25 13:00:00,31.23,390,7971.04,600,2
2021-01-25 14:00:00,31.24,390,7971.15,600,2
2021-01-25 15:00:00,31.24,390,7971.23,600,2
2021-01-25 16:00:00,31.25,390,7971.31,600,2
2021-01-25 17:00:00,31.25,390,7971.37,600,2
2021-01-25 18:00:00,31.26,390,7971.43,600,2
2021-01-25 19:00:00,31.26,390,7971.51,600,2
2021-01-25 20:00:00,31.27,390,7971.56,600,2
2021-01-25 21:00:00,31.27,390,7971.60,600,2
2021-01-25 22:00:00,31.27,390,7971.64,600,2
2021-01-25 23:00:00,31.28,390,7971.68,600,2
2021-01-26 0:00:00,31.28,390,7971.73,600,2
2021-01-26 1:00:00,31.28,390,7971.77,600,2
2021-01-26 2:00:00,31.28,390,7971.80,600,2
2021-01-26 3:00:00,31.29,390,7971.83,600,2
2021-01-26 4:00:00,31.29,390,7971.87,600,2
2021-01-26 5:00:00,31.29,390,7971.90,600,2
2021-01-26 6:00:00,31.29,390,7971.93,600,2
2021-01-26 7:00:00,31.29,390,7971.95,600,2
2021-01-26 8:00:00,31.29,390,7971.97,600,2
2021-01-26 9:00:00,31.29,390,7971.99,600,2
2021-01-26 10:00:00,31.30,390,7972.01,600,2
2021-01-26 11:00:00,31.30,390,7972.02,600,2
2021-01-26 12:00:00,31.30,390,7972.02,600,2
2021-01-26 13:00:00,31.30,390,7972.02,600,2
2021-01-26 14:00:00,31.30,390,7972.02,600,2
2021-01-26 15:00:00,31.30,390,7972.02,600,2
2021-01-26 16:00:00,31.30,390,7972.02,600,2
2021-01-26 17:00:00,31.30,390,7972.02,600,2
2021-01-26 18:00:00,31.30,390,7972.02,600,2
2021-01-26 19:00:00,31.30,390,7972.02,600,2
2021-01-26 20:00:00,31.30,390,7972.02,600,2
2021-01-26 21:00:00,31.30,390,7972.02,600,2
2021-01-26 22:00:00,31.30,390,7972.02,600,2
2021-01-26 23:00:00,31.30,390,7972.02,600,2
2021-01-27 0:00:00,31.31,390,7972.00,600,2
2021-01-27 1:00:00,31.31,390,7972.00,600,2
2021-01-27 2:00:00,31.31,390,7972.00,600,2
2021-01-27 3:00:00,31.31,390,7972.00,600,2
2021-01-27 4:00:00,31.31,390,7972.00,600,2
2021-01-27 5:00:00,31.31,390,7972.00,600,2
2021-01-27 6:00:00,31.31,390,7972.00,600,2
2021-01-27 7:00:00,31.31,390,7972.00,600,2
2021-01-27 8:00:00,31.31,390,7972.00,600,2
2021-01-27 9:00:00,31.31,390,7972.00,600,2
2021-01-27 10:00:00,31.31,390,7972.00,600,2
2021-01-27 11:00:00,31.31,390,7972.00,600,2
2021-01-27 12:00:00,31.32,390,7972.00,600,2
2021-01-27 13:00:00,31.32,390,7972.00,600,2
2021-01-27 14:00:00,31.32,390,7972.00,600,2
2021-01-27 15:00:00,31.32,390,7972.00,600,2
2021-01-27 16:00:00,31.32,390,7972.00,600,2
2021-01-27 17:00:00,31.32,390,7972.00,600,2
2021-01-27 18:00:00,31.32,390,7972.00,600,2
2021-01-27 19:00:00,31.32,390,7972.00,600,2
2021-01-27 20:00:00,31.32,390,7972.00,600,2
2021-01-27 21:00:00,31.32,390,7972.00,600,2
2021-01-27 22:00:00,31.32,390,7972.00,600,2
2021-01-27 23:00:00,31.32,390,7972.00,600,2
2021-01-28 0:00:00,31.28,390.00,5376.48,600.00,0.80
2021-01-28 1:00:00,31.02,390.00,5446.83,600.00,0.80
2021-01-28 2:00:00,30.83,390.00,5482.72,600.00,0.80
2021-01-28 3:00:00,30.72,390.00,5504.62,600.00,0.80
2021-01-28 4:00:00,30.66,390.00,5517.46,600.00,0.80
2021-01-28 5:00:00,30.61,390.00,5525.61,600.00,0.80
2021-01-28 6:00:00,30.58,390.00,5530.98,600.00,0.80
2021-01-28 7:00:00,30.55,390.00,5534.71,600.00,0.80
2021-01-28 8:00:00,30.53,390.00,5537.21,600.00,0.80
2021-01-28 9:00:00,30.50,390.00,5539.12,600.00,0.80
2021-01-28 10:00:00,30.49,390.00,5540.57,600.00,0.80
2021-01-28 11:00:00,30.47,390.00,5541.72,600.00,0.80
2021-01-28 12:00:00,30.46,390.00,5542.61,600.00,0.80
2021-01-28 13:00:00,30.45,390.00,5543.37,600.00,0.80
2021-01-28 14:00:00,30.45,390.00,5543.37,600.00,0.80
2021-01-28 15:00:00,30.43,390.00,5544.58,600.00,0.80
2021-01-28 16:00:00,30.42,390.00,5545.06,600.00,0.80
2021-01-28 17:00:00,30.42,390.00,5545.48,600.00,0.80
2021-01-28 18:00:00,30.41,390.00,5545.88,600.00,0.80
2021-01-28 19:00:00,30.41,390.00,5546.21,600.00,0.80
2021-01-28 20:00:00,30.40,390.00,5546.56,600.00,0.80
2021-01-28 21:00:00,30.40,390.00,5546.84,600.00,0.80
2021-01-28 22:00:00,30.40,390.00,5547.13,600.00,0.80
2021-01-28 23:00:00,30.39,390.00,5547.35,600.00,0.80
2021-01-29 0:00:00,30.39,390.00,5547.64,600.00,0.80
2021-01-29 1:00:00,30.39,390.00,5547.85,600.00,0.80
2021-01-29 2:00:00,30.39,390.00,5548.08,600.00,0.80
2021-01-29 3:00:00,30.39,390.00,5548.29,600.00,0.80
2021-01-29 4:00:00,30.38,390.00,5548.52,600.00,0.80
2021-01-29 5:00:00,30.38,390.00,5548.70,600.00,0.80
2021-01-29 6:00:00,30.38,390.00,5548.90,600.00,0.80
2021-01-29 7:00:00,30.38,390.00,5549.06,600.00,0.80
2021-01-29 8:00:00,30.38,390.00,5549.27,600.00,0.80
2021-01-29 9:00:00,30.38,390.00,5549.42,600.00,0.80
2021-01-29 10:00:00,30.38,390.00,5549.60,600.00,0.80
2021-01-29 11:00:00,30.38,390.00,5549.75,600.00,0.80
2021-01-29 12:00:00,30.37,390.00,5551.39,600.00,0.80
2021-01-29 13:00:00,30.37,390.00,5551.39,600.00,0.80
2021-01-29 14:00:00,30.37,390.00,5551.39,600.00,0.80
2021-01-29 15:00:00,30.37,390.00,5551.39,600.00,0.80
2021-01-29 16:00:00,30.37,390.00,5551.39,600.00,0.80
2021-01-29 17:00:00,30.37,390.00,5551.39,600.00,0.80
2021-01-29 18:00:00,30.37,390.00,5551.39,600.00,0.80
2021-01-29 19:00:00,30.37,390.00,5551.39,600.00,0.80
2021-01-29 20:00:00,30.37,390.00,5551.39,600.00,0.80
2021-01-29 21:00:00,30.37,390.00,5551.39,600.00,0.80
2021-01-29 22:00:00,30.37,390.00,5551.39,600.00,0.80
2021-01-29 23:00:00,30.37,390.00,5551.39,600.00,0.80
2021-01-30 0:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 1:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 2:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 3:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 4:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 5:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 6:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 7:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 8:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 9:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 10:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 11:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 12:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 13:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 14:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 15:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 16:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 17:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 18:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 19:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 20:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 21:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 22:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-30 23:00:00,30.37,390.00,5554.70,600.00,0.80
2021-01-31 0:00:00,30.38,390.00,5554.70,600.00,0.80
2021-01-31 1:00:00,30.38,390.00,5554.70,600.00,0.80
2021-01-31 2:00:00,30.38,390.00,5554.70,600.00,0.80
2021-01-31 3:00:00,30.38,390.00,5554.70,600.00,0.80
2021-01-31 4:00:00,30.38,390.00,5554.70,600.00,0.80
2021-01-31 5:00:00,30.38,390.00,5554.70,600.00,0.80
2021-01-31 6:00:00,30.38,390.00,5554.70,600.00,0.80
2021-01-31 7:00:00,30.38,390.00,5554.70,600.00,0.80
2021-01-31 8:00:00,30.38,390.00,5554.70,600.00,0.80
2021-01-31 9:00:00,30.38,390.00,5554.70,600.00,0.80
2021-01-31 10:00:00,30.38,390.00,5554.70,600.00,0.80
2021-01-31 11:00:00,30.38,390.00,5554.70,600.00,0.80
2021-01-31 12:00:00,30.39,390.00,5554.70,600.00,0.80
2021-01-31 13:00:00,30.39,390.00,5554.70,600.00,0.80
2021-01-31 14:00:00,30.39,390.00,5554.70,600.00,0.80
2021-01-31 15:00:00,30.39,390.00,5554.70,600.00,0.80
2021-01-31 16:00:00,30.39,390.00,5554.70,600.00,0.80
2021-01-31 17:00:00,30.39,390.00,5554.70,600.00,0.80
2021-01-31 18:00:00,30.39,390.00,5554.70,600.00,0.80
2021-01-31 19:00:00,30.39,390.00,5554.70,600.00,0.80
2021-01-31 20:00:00,30.39,390.00,5554.70,600.00,0.80
2021-01-31 21:00:00,30.39,390.00,5554.70,600.00,0.80
2021-01-31 22:00:00,30.39,390.00,5554.70,600.00,0.80
2021-01-31 23:00:00,30.39,390.00,5554.70,600.00,0.80
2021-02-01 0:00:00,30.40,390.00,5554.70,600.00,0.80
2021-02-01 1:00:00,30.40,390.00,5554.70,600.00,0.80
2021-02-01 2:00:00,30.40,390.00,5554.70,600.00,0.80
2021-02-01 3:00:00,30.40,390.00,5554.70,600.00,0.80
2021-02-01 4:00:00,30.40,390.00,5554.70,600.00,0.80
2021-02-01 5:00:00,30.40,390.00,5554.70,600.00,0.80
2021-02-01 6:00:00,30.40,390.00,5554.70,600.00,0.80
2021-02-01 7:00:00,30.40,390.00,5554.70,600.00,0.80
2021-02-01 8:00:00,30.40,390.00,5554.70,600.00,0.80
2021-02-01 9:00:00,30.40,390.00,5554.70,600.00,0.80
2021-02-01 10:00:00,30.40,390.00,5554.70,600.00,0.80
2021-02-01 11:00:00,30.40,390.00,5554.70,600.00,0.80
2021-02-01 12:00:00,30.41,390.00,5554.70,600.00,0.80
2021-02-01 13:00:00,30.41,390.00,5554.70,600.00,0.80
2021-02-01 14:00:00,30.41,390.00,5554.70,600.00,0.80
2021-02-01 15:00:00,30.41,390.00,5554.70,600.00,0.80
2021-02-01 16:00:00,30.41,390.00,5554.70,600.00,0.80
2021-02-01 17:00:00,30.41,390.00,5554.70,600.00,0.80
2021-02-01 18:00:00,30.41,390.00,5554.70,600.00,0.80
2021-02-01 19:00:00,30.41,390.00,5554.70,600.00,0.80
2021-02-01 20:00:00,30.41,390.00,5554.70,600.00,0.80
2021-02-01 21:00:00,30.41,390.00,5554.70,600.00,0.80
2021-02-01 22:00:00,30.41,390.00,5554.70,600.00,0.80
2021-02-01 23:00:00,30.41,390.00,5554.70,600.00,0.80
2021-02-02 0:00:00,30.42,390.00,5554.70,600.00,0.80
2021-02-02 1:00:00,30.42,390.00,5554.70,600.00,0.80
2021-02-02 2:00:00,30.42,390.00,5554.70,600.00,0.80
2021-02-02 3:00:00,30.42,390.00,5554.70,600.00,0.80
2021-02-02 4:00:00,30.42,390.00,5554.70,600.00,0.80
2021-02-02 5:00:00,30.42,390.00,5554.70,600.00,0.80
2021-02-02 6:00:00,30.42,390.00,5554.70,600.00,0.80
2021-02-02 7:00:00,30.42,390.00,5554.70,600.00,0.80
2021-02-02 8:00:00,30.42,390.00,5554.70,600.00,0.80
2021-02-02 9:00:00,30.42,390.00,5554.70,600.00,0.80
2021-02-02 10:00:00,30.42,390.00,5554.70,600.00,0.80
2021-02-02 11:00:00,30.42,390.00,5554.70,600.00,0.80
2021-02-02 12:00:00,30.43,390.00,5554.70,600.00,0.80
2021-02-02 13:00:00,30.43,390.00,5554.70,600.00,0.80
2021-02-02 14:00:00,30.43,390.00,5554.70,600.00,0.80
2021-02-02 15:00:00,30.43,390.00,5554.70,600.00,0.80
2021-02-02 16:00:00,30.43,390.00,5554.70,600.00,0.80
2021-02-02 17:00:00,30.43,390.00,5554.70,600.00,0.80
2021-02-02 18:00:00,30.43,390.00,5554.70,600.00,0.80
2021-02-02 19:00:00,30.43,390.00,5554.70,600.00,0.80
2021-02-02 20:00:00,30.43,390.00,5554.70,600.00,0.80
2021-02-02 21:00:00,30.43,390.00,5554.70,600.00,0.80
2021-02-02 22:00:00,30.43,390.00,5554.70,600.00,0.80
2021-02-02 23:00:00,30.43,390.00,5554.70,600.00,0.80
2021-02-03 0:00:00,30.41,390.00,5590.84,421.00,0.80
2021-02-03 1:00:00,30.29,390.00,5665.33,421.00,0.80
2021-02-03 2:00:00,30.17,390.00,5685.40,421.00,0.80
2021-02-03 3:00:00,30.08,390.00,5695.63,421.00,0.80
2021-02-03 4:00:00,30.03,390.00,5702.07,421.00,0.80
2021-02-03 5:00:00,30.00,390.00,5705.65,421.00,0.80
2021-02-03 6:00:00,29.97,390.00,5707.61,421.00,0.80
2021-02-03 7:00:00,29.95,390.00,5709.09,421.00,0.80
2021-02-03 8:00:00,29.93,390.00,5709.43,421.00,0.80
2021-02-03 9:00:00,29.92,390.00,5709.86,421.00,0.80
2021-02-03 10:00:00,29.91,390.00,5710.33,421.00,0.80
2021-02-03 11:00:00,29.90,390.00,5710.51,421.00,0.80
2021-02-03 12:00:00,29.89,390.00,5710.63,421.00,0.80
2021-02-03 13:00:00,29.88,390.00,5710.66,421.00,0.80
2021-02-03 14:00:00,29.88,390.00,5710.88,421.00,0.80
2021-02-03 15:00:00,29.87,390.00,5710.88,421.00,0.80
2021-02-03 16:00:00,29.87,390.00,5710.90,421.00,0.80
2021-02-03 17:00:00,29.86,390.00,5710.84,421.00,0.80
2021-02-03 18:00:00,29.86,390.00,5710.94,421.00,0.80
2021-02-03 19:00:00,29.86,390.00,5711.14,421.00,0.80
2021-02-03 20:00:00,29.86,390.00,5711.01,421.00,0.80
2021-02-03 21:00:00,29.85,390.00,5711.05,421.00,0.80
2021-02-03 22:00:00,29.85,390.00,5711.09,421.00,0.80
2021-02-03 23:00:00,29.85,390.00,5711.10,421.00,0.80
2021-02-04 0:00:00,29.85,390.00,5711.08,421.00,0.80
2021-02-04 1:00:00,29.85,390.00,5711.21,421.00,0.80
2021-02-04 2:00:00,29.84,390.00,5711.29,421.00,0.80
2021-02-04 3:00:00,29.84,390.00,5711.26,421.00,0.80
2021-02-04 4:00:00,29.84,390.00,5711.24,421.00,0.80
2021-02-04 5:00:00,29.84,390.00,5711.24,421.00,0.80
2021-02-04 6:00:00,29.84,390.00,5711.27,421.00,0.80
2021-02-04 7:00:00,29.84,390.00,5711.25,421.00,0.80
2021-02-04 8:00:00,29.84,390.00,5711.38,421.00,0.80
2021-02-04 9:00:00,29.84,390.00,5711.22,421.00,0.80
2021-02-04 10:00:00,29.84,390.00,5711.30,421.00,0.80
2021-02-04 11:00:00,29.83,390.00,5711.35,421.00,0.80
2021-02-04 12:00:00,29.83,390.00,5711.35,421.00,0.80
2021-02-04 13:00:00,29.83,390.00,5711.35,421.00,0.80
2021-02-04 14:00:00,29.83,390.00,5711.35,421.00,0.80
2021-02-04 15:00:00,29.83,390.00,5711.35,421.00,0.80
2021-02-04 16:00:00,29.83,390.00,5711.35,421.00,0.80
2021-02-04 17:00:00,29.83,390.00,5711.35,421.00,0.80
2021-02-04 18:00:00,29.83,390.00,5711.35,421.00,0.80
2021-02-04 19:00:00,29.83,390.00,5711.35,421.00,0.80
2021-02-04 20:00:00,29.83,390.00,5711.35,421.00,0.80
2021-02-04 21:00:00,29.83,390.00,5711.35,421.00,0.80
2021-02-04 22:00:00,29.83,390.00,5711.35,421.00,0.80
2021-02-04 23:00:00,29.83,390.00,5711.35,421.00,0.80
2021-02-05 0:00:00,29.82,390.00,5712.15,421.00,0.80
2021-02-05 1:00:00,29.82,390.00,5712.15,421.00,0.80
2021-02-05 2:00:00,29.82,390.00,5712.15,421.00,0.80
2021-02-05 3:00:00,29.82,390.00,5712.15,421.00,0.80
2021-02-05 4:00:00,29.82,390.00,5712.15,421.00,0.80
2021-02-05 5:00:00,29.82,390.00,5712.15,421.00,0.80
2021-02-05 6:00:00,29.82,390.00,5712.15,421.00,0.80
2021-02-05 7:00:00,29.82,390.00,5712.15,421.00,0.80
2021-02-05 8:00:00,29.82,390.00,5712.15,421.00,0.80
2021-02-05 9:00:00,29.82,390.00,5712.15,421.00,0.80
2021-02-05 10:00:00,29.82,390.00,5712.15,421.00,0.80
2021-02-05 11:00:00,29.82,390.00,5712.15,421.00,0.80
2021-02-05 12:00:00,29.77,390.00,5007.99,80.00,0.80
2021-02-05 13:00:00,30.04,390.00,5520.36,80.00,0.80
2021-02-05 14:00:00,31.44,390.00,5629.44,80.00,0.80
2021-02-05 15:00:00,32.41,390.00,5678.59,80.00,0.80
2021-02-05 16:00:00,32.86,390.00,5724.42,80.00,0.80
2021-02-05 17:00:00,33.13,390.00,5757.53,80.00,0.80
2021-02-05 18:00:00,33.32,390.00,5780.46,80.00,0.80
2021-02-05 19:00:00,33.45,390.00,5797.31,80.00,0.80
2021-02-05 20:00:00,33.55,390.00,5809.91,80.00,0.80
2021-02-05 21:00:00,33.61,390.00,5819.49,80.00,0.80
2021-02-05 22:00:00,33.66,390.00,5826.82,80.00,0.80
2021-02-05 23:00:00,33.70,390.00,5832.54,80.00,0.80
2021-02-06 0:00:00,33.73,390.00,5837.12,80.00,0.80
2021-02-06 1:00:00,33.76,390.00,5840.80,80.00,0.80
2021-02-06 2:00:00,33.78,390.00,5843.85,80.00,0.80
2021-02-06 3:00:00,33.80,390.00,5846.44,80.00,0.80
2021-02-06 4:00:00,33.82,390.00,5848.51,80.00,0.80
2021-02-06 5:00:00,33.84,390.00,5850.34,80.00,0.80
2021-02-06 6:00:00,33.86,390.00,5851.94,80.00,0.80
2021-02-06 7:00:00,33.87,390.00,5853.31,80.00,0.80
2021-02-06 8:00:00,33.89,390.00,5854.54,80.00,0.80
2021-02-06 9:00:00,33.90,390.00,5855.65,80.00,0.80
2021-02-06 10:00:00,33.92,390.00,5856.65,80.00,0.80
2021-02-06 11:00:00,33.93,390.00,5857.62,80.00,0.80
2021-02-06 12:00:00,33.95,390.00,5858.52,80.00,0.80
2021-02-06 13:00:00,33.96,390.00,5859.31,80.00,0.80
2021-02-06 14:00:00,33.97,390.00,5858.13,80.00,0.80
2021-02-06 15:00:00,33.99,390.00,5859.93,80.00,0.80
2021-02-06 16:00:00,34.00,390.00,5861.24,80.00,0.80
2021-02-06 17:00:00,34.01,390.00,5861.88,80.00,0.80
2021-02-06 18:00:00,34.03,390.00,5862.45,80.00,0.80
2021-02-06 19:00:00,34.04,390.00,5862.99,80.00,0.80
2021-02-06 20:00:00,34.05,390.00,5863.55,80.00,0.80
2021-02-06 21:00:00,34.06,390.00,5864.03,80.00,0.80
2021-02-06 22:00:00,34.07,390.00,5864.48,80.00,0.80
2021-02-06 23:00:00,34.09,390.00,5864.91,80.00,0.80
2021-02-07 0:00:00,34.10,390.00,5865.31,80.00,0.80
2021-02-07 1:00:00,34.11,390.00,5865.76,80.00,0.80
2021-02-07 2:00:00,34.12,390.00,5866.08,80.00,0.80
2021-02-07 3:00:00,34.13,390.00,5866.47,80.00,0.80
2021-02-07 4:00:00,34.14,390.00,5866.82,80.00,0.80
2021-02-07 5:00:00,34.15,390.00,5867.17,80.00,0.80
2021-02-07 6:00:00,34.16,390.00,5867.50,80.00,0.80
2021-02-07 7:00:00,34.17,390.00,5867.82,80.00,0.80
2021-02-07 8:00:00,34.18,390.00,5868.12,80.00,0.80
2021-02-07 9:00:00,34.18,390.00,5868.39,80.00,0.80
2021-02-07 10:00:00,34.19,390.00,5868.64,80.00,0.80
2021-02-07 11:00:00,34.20,390.00,5868.87,80.00,0.80
2021-02-07 12:00:00,34.21,390.00,5869.10,80.00,0.80
2021-02-07 13:00:00,34.22,390.00,5869.32,80.00,0.80
2021-02-07 14:00:00,34.23,390.00,5869.53,80.00,0.80
2021-02-07 15:00:00,34.23,390.00,5869.53,80.00,0.80
2021-02-07 16:00:00,34.24,390.00,5869.73,80.00,0.80
2021-02-07 17:00:00,34.24,390.00,5869.91,80.00,0.80
2021-02-07 18:00:00,34.25,390.00,5870.09,80.00,0.80
2021-02-07 19:00:00,34.26,390.00,5870.26,80.00,0.80
2021-02-07 20:00:00,34.27,390.00,5870.42,80.00,0.80
2021-02-07 21:00:00,34.27,390.00,5870.57,80.00,0.80
2021-02-07 22:00:00,34.28,390.00,5870.72,80.00,0.80
2021-02-07 23:00:00,34.29,390.00,5870.85,80.00,0.80
2021-02-08 0:00:00,34.30,390.00,5871.10,80.00,0.80
2021-02-08 1:00:00,34.31,390.00,5871.21,80.00,0.80
2021-02-08 2:00:00,34.31,390.00,5871.32,80.00,0.80
2021-02-08 3:00:00,34.32,390.00,5871.42,80.00,0.80
2021-02-08 4:00:00,34.33,390.00,5871.51,80.00,0.80
